id_klienta;imie;nazwisko;email;telefon;pesel;data_urodzenia
K00291;Artur;Kowalski;artur.kowalski291@demo.pl;131117238;83022236439;1983-02-22
K00292;Marta;Król;marta.krol292@example.org;+48 641 851 788;96111763648;1996-11-17
K00293;Joanna;Król;joanna.krol293@firma.test;+48 616 829 463;56040405264;1956-04-04
K00294;Paweł;Kamiński;pawel.kaminski294@example.org;+48879476443;02240101774;2002-04-01
K00295;Krzysztof;Kowalczyk; KRZYSZTOF.KOWALCZYK295@FIRMA.TEST ;558525120;95120508431;1995-12-05
K00296;   ;Lewandowska;barbara.lewandowska296@firma.test;+48285194397;01260946147;2001-06-09
K00297;Robert;Grabowski;robert.grabowski297@example.org;+48732901372;48063068728;1959-05-26
K00298;Ewa;Piotrowska;ewa.piotrowska298@example.com;+48206569190;94052306504;1994-05-23
K00299;Karolina;Kowalczyk;karolina.kowalczyk299@mail.test;+48 384 731 104;94022110368;1994-02-21
K00300;Andrzej;Wiśniewski;andrzej.wisniewski300@firma.test;+48 108 322 308;51010844739;1951-01-08
K00301;Beata;Michalska;beata.michalska301@demo.pl;brak;92081872766;1992-08-18
K00302;Robert;Lewandowski;robert.lewandowski302@dane.test;+48 876 894 746;90061708355;1990-06-17
K00303;Michał;Lewandowski;michal.lewandowski303@firma.test;282681368;74042616752;1974-04-26
K00304;Sylwia;;sylwia.szymanska304@firma.test;+48 803 461 175;90041882662;1990-04-18
K00305;Barbara;Kamińska;barbara.kaminska305@example.com; ;73012849468;1972-01-29
K00306;Grzegorz;Król;grzegorz.krol306@example.com;+48829283568;69052754879;1969-05-27
K00307;Natalia;Piotrowska;natalia.piotrowska307@demo.pl;+48844696564;60122866328;1960-12-28
K00308;MARTA;Kamińska;marta.kaminska308@mail.test;+48509701140;57111916528;1957-11-19
K00309;Katarzyna;Dąbrowska;katarzyna.dabrowska309@example.com;+48455728891;46122873186;1946-12-28
K00310;MAREK;Jankowski;marek.jankowski310@dane.test;+48218975979;85052458537;1985-05-24
K00311;Dariusz;Wójcik;wojciech.nowak831@example.com;+48 462 808 272;91011866954;1991-01-18
K00312;Adam;Król;adam.krol312@dane.test;+48 188 559 867;51052652257;1951-05-25
K00313;Tomasz;Jankowski;tomasz.jankowski313@firma.test;634683666;75042697754;1975-04-26
K00314;Maria;Krawczyk;maria.krawczyk314@example.com;+48320899328;56091343780;1956-09-13
K00315;Natalia;Woźniak;natalia.wozniak315@demo.pl;+48 784 208 653;abcdefghijk;1993-07-04
K00316;Anna;Kozłowska;anna.kozlowska316@mail.test;+48 585 698 738;74031281842;1974-03-12
K00317;;Dąbrowski;krzysztof.dabrowski317@demo.pl;310169645;70110514252;1970-11-05
K00318;Elżbieta ;Michalska;elzbieta.michalska318@demo.pl;+48954289627;57021707605;1957-02-17
K00319;Marta;Lewandowska;marta.lewandowska319@szkolenie.pl;+48 345 384 993;75020840169;31/02/1999
K00320;Joanna;Krawczyk;joanna.krawczyk320@example.org;+48 726 487 291;78110371600;1978-11-03
K00321;Michał;Wójcik;monika#mail.test;+48 150 969 315;74100457455;1974-10-04
K00322;Wojciech;Michalski;wojciech.michalski322@szkolenie.pl;+48 426 453 647;04211417064;1947-07-16
K00323;Elżbieta;Szymańska;   ;+48681684051;57072493748;1957-07-24
K00324;Marek;Dąbrowski;marek.dabrowski324@firma.test;+48 895 608 657;47110175675;1947-11-01
K00325;Adam;;adam.mazur325@example.org;652120471;70113028992;1970-11-30
K00326;Barbara;Szymańska;anna@@demo.pl;+48510831739;88042702148;1988-04-27
K00327;Dariusz;Lewandowski;dariusz.lewandowski327@dane.test;+48556749445;00282524793;2000-08-25
K00328;Aleksandra;Wiśniewska;aleksandra.wisniewska328@firma.test;+48 709 867 585;51061803662;
K00329;Aleksandra;Kowalska;aleksandra.kowalska329@example.org;+48213770235;75021748749;1975-02-17
K00330;Artur;Wiśniewski;artur.wisniewski330@example.com;695891445;51020418096;1951-02-04
K00331;Paulina;Mazur;paulina.mazur331@szkolenie.pl;+48 229 629 117;49042686027;1949-04-26
K00332;Krzysztof;Wójcik;krzysztof.wojcik332@mail.test;+48 947 664 224;68092437537;1968-09-24
K00333;Monika;Lewandowska;monika.lewandowska333@example.com;290258158;72020138645;1972-02-01
K00334;;Zielińska;   ;+48457508298;72092491864;1972-09-24
K00335;Barbara;Kowalczyk;barbara.kowalczyk335@example.org;813919328;93120438385;1993-12-04
K00336;Antonina;Kowalczyk;antonina.kowalczyk336@demo.pl;498988658;70011629222;1970-01-16
K00337;Joanna;Grabowska;joanna.grabowska337@example.com;12345;;2005-05-24
K00338;Marcin;Lewandowski;marcin.lewandowski338@mail.test;+48 258 811 342;49110170391;1949-11-01
K00339;Antonina;Król;antonina.krol339@example.org;+48407079221;57072806964;1957-07-28
K00340;Paweł;Wiśniewski;pawel.wisniewski340@szkolenie.pl;+48961183013;80011566131;1980-01-15
K00341;Marek;Kamiński;marek.kaminski341@demo.pl;+48 530 575 283;00000000000;1984-01-30
K00342;Sebastian;Szymański;jan.kowalski.example.com;+48 744 267 437;0202301234A;1949-01-08
K00343;Aleksandra;Michalska;aleksandra.michalska343@szkolenie.pl;702697774;68033180407;1990-04-16
K00344;Paweł;Wiśniewski;maria.dabrowska309@mail.test;brak;94070691938;1994-07-06
K00345;Piotr;Krawczyk;piotr.krawczyk345@demo.pl;+48165990046;56052113218;1956-05-21
K00346;Marcin;Kowalczyk;marcin.kowalczyk346@mail.test;+48 181 802 249;50121668915;1950-12-16
K00347;Barbara;Krawczyk;barbara.krawczyk347@szkolenie.pl;627642969;47060241022;1947-06-02
K00348;Sylwia;Kozłowska ;sylwia.kozlowska348@mail.test;+48 389 655 394;64090455566;1964-09-03
K00349;Robert;Zieliński;robert.zielinski349@example.org;+48904281412;78031523814;1978-03-15
K00350;Katarzyna;Wójcik;katarzyna.wojcik350@example.com;151629759;69090210584;1969-09-02
K00351;Antonina;Szymańska;antonina.szymanska351@demo.pl;+48 175 997 739;61022496842;1961-02-24
K00352;Marta;Nowak;marta.nowak352@example.com;+48 897 858 047;00282342342;2000-08-23
K00353;Agnieszka;Kozłowska;agnieszka.kozlowska353@example.org;+48541348642;68011640103;1968-01-16
K00354;Piotr;Dąbrowski;piotr.dabrowski354@firma.test;736553050;01270432894;2001-07-04
K00355;Małgorzata;Zielińska;malgorzata.zielinska355@example.com;121573316;79120533503;1979-12-05
K00356;Joanna;Michalska;monika#mail.test;+48 427 958 465;72111219068;1972-11-12
K00357;Katarzyna;Lewandowska;katarzyna.lewandowska357@szkolenie.pl;712124404;02302352443;2002-10-23
K00358;Adam;Piotrowski;adam.piotrowski358@dane.test;99999999999999;70070702452;1970-07-07
K00359;Tomasz;Lewandowski;tomasz.lewandowski359@mail.test;435578498;74101890990;1974-10-18
K00360;Joanna;Piotrowska;joanna.piotrowska360@example.org;+48307064102;03220762367;
K00361;Agnieszka;Jankowska;agnieszka.jankowska361@firma.test;+48 649 417 576;00312058902;2000-11-20
K00362;Marcin;Wójcik;marcin.wojcik362@demo.pl;+48 292 979 523;82052852279;1982-05-28
K00363;Małgorzata;Woźniak;malgorzata.wozniak363@example.org;+48841952038;71110597126;1971-11-05
K00364;Magdalena;Król;magdalena.krol364@mail.test;+48 165 112 587;58010792321;1958-01-07
K00365;Robert;Wiśniewski;robert.wisniewski365@example.com;+48 402 835 019;46052594816;1946-05-25
K00366;Tomasz;Woźniak;tomasz.wozniak366@mail.test;12345;99021805839;1999-02-18
K00367;Paulina;Wiśniewska;paulina.wisniewska367@example.org;517537334;51032822649;1951-03-28
K00368;Piotr;Kowalczyk;piotr.kowalczyk368@szkolenie.pl;150184314;47081687098;1947-08-16
K00369;Dorota;Grabowska;dorota.grabowska369@mail.test;178523719;97080893028;1997-08-08
K00370;Maria;Zielińska;maria.zielinska370@example.com;+48 583 073 407;62021476721;1962-02-14
K00371;Agnieszka;Jankowska;agnieszka.jankowska371@firma.test;+48916757735;83122623465;1983-12-26
K00372;Piotr;Kozłowski;piotr.kozlowski372@mail.test;+48 755 017 567;04241567496;2005-04-15
K00373;Anna;Kozłowska;anna.kozlowska373@mail.test;482904824;70021675682;1970-02-16
K00374;Małgorzata;Kowalska;malgorzata.kowalska374@dane.test;+48 123;63012439185;1963-01-24
K00375;Sylwia;Kamińska;sylwia.kaminska375@demo.pl;;02231686547;2002-03-16
K00376;Aleksandra;Wójcik;aleksandra.wojcik376@firma.test;+48357152925;67040843305;1967-04-08
K00377;Magdalena;Wiśniewska;magdalena.wisniewska377@demo.pl;+49 123456789;05282675029;2005-08-26
K00378;Marcin;Nowak;marcin.nowak378@mail.test;+48854201431;0202301234A;1971-06-12
K00379;Paulina;Piotrowska;paulina.piotrowska379@szkolenie.pl;+48647417410;68101301028;1968-10-13
K00380;Jakub;Grabowski;jakub.grabowski380@mail.test;+48 617 894 103;97031563831;1997-03-15
K00381;Joanna;Wiśniewska;joanna.wisniewska381@demo.pl;637783286;47080613681;1947-08-06
K00382;Robert;;robert.mazur382@mail.test;227669539;95061608155;1995-06-16
K00383;Piotr;Jankowski;piotr.jankowski383@szkolenie.pl;+48857345019;81060476758;1981-06-04
K00384;Małgorzata;Piotrowska;malgorzata.piotrowska384@firma.test;+48 603 263 678;65032712080;1965-03-27
K00385;Andrzej;Kowalski;andrzej.kowalski385@mail.test;+48112331149;90010632319;1990-01-06
K00386;Sebastian;Pawłowski;sebastian.pawlowski386@firma.test;;61102904375;1961-10-29
K00387;Anna;Woźniak;anna.wozniak387@szkolenie.pl;+48359172876;82111435261;1982-11-14
K00388;Jan;Jankowski;jan.jankowski388@szkolenie.pl;99999999999999;84111581089;1968-03-11
K00389;Elżbieta;Szymańska;elzbieta.szymanska389@example.org;113829524;47061156084;1947-06-11
K00390;Karolina;Kowalska;karolina.kowalska390@example.org;199839876;80090733460;1980-09-07
K00391;Piotr;Piotrowski;piotr.piotrowski391@demo.pl;+48 291 279 199;02312270571;1948-07-02
K00392;Robert;Kamiński;robert.kaminski392@example.org;557978878;45012435156;1945-01-24
K00393;Grzegorz;Kamiński;elzbieta.mazur780@demo.pl;179569584;70020224399;1970-02-02
K00394;Karolina;Krawczyk;karolina.krawczyk394@mail.test;+48 291 953 497;76070594565;1976-07-05
K00395;Jakub;Jankowski;jakub.jankowski395@mail.test;+48437030221;82082875233;1982-08-28
K00396;Łukasz;;lukasz.piotrowski396@dane.test;+48579936754;47122217811;1947-12-22
K00397;Marta;Nowak;marta.nowak397@demo.pl;+48 280 891 467;97012194069;1997-01-21
K00398;Magdalena;Piotrowska;marek@;+48 615 133 122;86032146802;1986-03-21
K00399;Maria;Michalska;maria.michalska399@szkolenie.pl;922817126;84072028245;1984-07-20
K00400;Artur;Kozłowski;artur.kozlowski400@demo.pl;+49 123456789;94102645511;1994-10-26
K00401;Grzegorz;Kowalczyk;grzegorz.kowalczyk401@szkolenie.pl;131890638;84062361271;1984-06-23
K00402;Beata;Kowalska;beata.kowalska402@example.org;+48978322581;88110513546;1988-11-05
K00403;Michał;Michalski;michal.michalski403@demo.pl;+48 872 514 458;98051456314;1998-05-14
K00404;sebastian;Woźniak;ewa.wojcik161@dane.test;+48845417415;02241261037;2024-13-40
K00405;Mateusz;Szymański;mateusz.szymanski405@demo.pl;+48649618267;47060884357;1947-06-08
K00406;Paweł;Kowalczyk;pawel.kowalczyk406@demo.pl;+48 654 491 657;75092926017;1975-09-29
K00407;Ewa; ;ewa.wozniak407@mail.test;+48 552 631 772;76030621762;1976-03-06
K00408;Piotr;Woźniak;piotr.wozniak408@dane.test;+48500094845;59082811530;1959-08-28
K00409;Joanna;Kozłowska;joanna.kozlowska409@szkolenie.pl;940263531;46071495431;1949-06-09
K00410;Magdalena;Kowalczyk;magdalena.kowalczyk410@example.com;528557717;73021942101;1972-02-20
K00411;Rafał;Pawłowski;rafal.pawlowski411@firma.test;+48473617482;55060387954;1955-06-03
K00412;   ;Michalski;lukasz.michalski412@firma.test;+48887694226;60062473895;1960-06-24
K00413;Aleksandra;Zielińska;aleksandra.zielinska413@szkolenie.pl;+48148651383;51090989281;1951-09-09
K00414;Katarzyna;Grabowska;katarzyna.grabowska414@example.org;+48 705 857 150;77012203442;1977-01-22
K00415;Michał;Król;michal.krol415@szkolenie.pl;+48 508 330 041;51122953136;2003-12-16
K00416;Karolina;KOZŁOWSKA;karolina.kozlowska416@dane.test;620215144;86031633284;1986-03-16
K00417;Łukasz;Król;lukasz.krol417@dane.test;617202966;96112894996;1996-11-28
K00418;Michał;Zieliński;michal.zielinski418@demo.pl;+49 123456789;83060285491;1983-06-01
K00419;Robert;Wiśniewski ;robert.wisniewski419@mail.test;961245443;79032711871;1979-03-27
K00420;Wojciech;Kozłowski;wojciech.kozlowski420@example.com;+48149547907;80021839052;1980-02-18
K00421;Natalia;Nowak;natalia.nowak421@szkolenie.pl;+48 968 949 465;79051234267;1979-05-12
K00422;Karolina;Kowalska;karolina.kowalska422@example.org;+48453264410;47080418903;1947-08-04
K00423;Katarzyna;Wójcik;katarzyna.wojcik423@firma.test;123-ABC-789;66081622300;1966-08-16
K00424;Beata;Wójcik;beata.wojcik424@mail.test;488157642;46040544201;1946-04-05
K00425;Marta;Kowalczyk;marta.kowalczyk425@demo.pl;+48652170488;72122192600;1972-12-21
K00426;Adam;Woźniak;adam.wozniak426@szkolenie.pl;516854330;;1968-01-10
K00427;Rafał;Wójcik;rafal.wojcik427@mail.test;367811601;52010432078;1952-01-04
K00428;Paweł;Kozłowski;pawel.kozlowski428@mail.test;+48703572050;84082709714;1984-08-27
K00429;Robert;Pawłowski;robert.pawlowski429@szkolenie.pl;+48785942152;82062026576;1982-06-20
K00430;Karolina;Pawłowska;karolina.pawlowska430@dane.test;+48 891 817 977;61042551622;1961-04-25
K00431;Wojciech;Wiśniewski;marek@;+48 380 286 957;99031002473;1999-03-10
K00432;Natalia;Nowak;natalia.nowak432@mail.test;+48561455809;88012859168;1988-01-28
K00433;Sebastian;Piotrowski;sebastian.piotrowski433@szkolenie.pl;331666957;01251655214;2001-05-16
K00434;Marek;Pawłowski;marek.pawlowski434@example.com;+48976733262;91031569712;1991-03-15
K00435;Agnieszka;Pawłowska;marek@;+48 634 384 206;70041255567;1970-04-12
K00436;Grzegorz;Szymański;grzegorz.szymanski436@mail.test;934281934;77030822016;1977-03-08
K00437;Paweł;Mazur;pawel.mazur437@mail.test;866241398;85101961933;1985-10-19
K00438;Piotr;Dąbrowski;piotr.dabrowski438@demo.pl; ;59022120995;1959-02-21
K00439;Grzegorz;Szymański;grzegorz.szymanski439@dane.test;brak;97040883472;1997-04-08
K00440;Grzegorz;Wiśniewski;grzegorz.wisniewski440@demo.pl;+48470219445;73102658536;1973-10-26
K00441;Adam;Kowalski;adam.kowalski441@firma.test;+48 595 354 292;55011715793;1955-01-17
K00442;Małgorzata;Wiśniewska;malgorzata.wisniewska442@firma.test;+48 111 055 382;82020555584;1982-02-05
K00443;Wojciech;Dąbrowski;wojciech.dabrowski443@mail.test;+48416358904;98010650975;1998-01-06
K00444;Joanna;Mazur;joanna.mazur444@example.org;+48341426192;56090968845;1956-09-09
K00445;Anna;Zielińska;anna.zielinska445@szkolenie.pl;+48 555 747 680;04280384223;2004-08-03
K00446;Jan;Kamiński;jan.kaminski446@firma.test;99999999999999;84010650831;1984-01-06
K00447;Robert;Krawczyk;jan.kowalski.example.com;549607226;53060352673;1953-06-03
K00448;Ewa;Król;ewa.krol448@szkolenie.pl;+48 463 046 068;04210129700;2004-01-01
K00449;Mateusz;Kowalczyk;mateusz.kowalczyk449@mail.test;650448094;58101123610;1958-10-11
K00450;Barbara;Wójcik;barbara.wojcik450@szkolenie.pl;123548219;55062215365;1955-06-22
K00451;Sylwia;Szymańska;sylwia.szymanska451@szkolenie.pl;925480138;60082363644;1960-08-23
K00452;Marcin;Dąbrowski;marcin.dabrowski452@firma.test;+48 774 144 627;83062500934;1983-06-25
K00453;Monika;Grabowska;monika.grabowska453@demo.pl;292521997;73080810285;1973-08-08
K00454;Mateusz;Kowalski;mateusz.kowalski454@example.org;509287260;71021310838;1971-02-13
K00455;Katarzyna;Mazur;katarzyna.mazur455@mail.test;829576782;87030909488;1987-03-09
K00456;Aleksandra;Krawczyk;aleksandra.krawczyk456@firma.test;383684736;0202301234A;1958-01-02
K00457;Piotr;Pawłowski;piotr.pawlowski457@dane.test;+48889105454;89033009370;1989-03-30
K00458;Paulina;Kowalska;paulina.kowalska458@mail.test;+48 933 845 815;73073179463;1973-07-31
K00459;Marcin;Kozłowski; MARCIN.KOZLOWSKI459@EXAMPLE.COM ;+48635172232;87051522039;1987-05-15
K00460;Wojciech;Pawłowski;wojciech.pawlowski460@demo.pl;+48 123;89042142152;1989-04-20
K00461;Wojciech;Szymański;wojciech.szymanski461@example.org;+48838319906;84090763092;1984-09-07
K00462;Paulina;Kowalska;paulina.kowalska462@example.org;757455373;54062522840;1954-06-25
K00463;Jakub;Kowalczyk;jakub.kowalczyk463@mail.test;+48 689 284 962;59021383311;1959-02-13
K00464;Łukasz;Nowak;lukasz.nowak464@firma.test;+48976211141;72032411857;1972-03-24
K00465;Dorota;Nowak;dorota.nowak465@szkolenie.pl;195044633;80042166401;1980-04-21
K00466;Artur;Szymański;pawel.kowalczyk406@demo.pl;312505444;48031324012;1948-03-13
K00467;Mateusz;Mazur;mateusz.mazur467@dane.test;+48547298094;92010294230;1992-01-02
K00468;Dorota;Michalska;dorota.michalska468@szkolenie.pl;+48951709028;81010307282;1981-01-03
K00469;Adam;Piotrowski;adam.piotrowski469@demo.pl;99999999999999;93102779972;1993-10-27
K00470;Aleksandra;Piotrowska;aleksandra.piotrowska470@firma.test;+48 779 418 474;50012457585;1950-01-24
K00471;Wojciech;Woźniak;wojciech.wozniak471@firma.test;+48 519 355 438;79051394170;1979-05-13
K00472;Karolina;Krawczyk;   ;+48 877 132 743;78080968105;1978-08-09
K00473;Andrzej;Król;andrzej.krol473@firma.test;brak;54111213976;1954-11-12
K00474;Beata;Jankowska;beata.jankowska474@mail.test;210196804;75123163886;1975-12-31
K00475;Monika;Mazur;   ;460544754;57091953843;1957-09-19
K00476;Monika;Michalska; MONIKA.MICHALSKA476@EXAMPLE.COM ;+48 826 625 030;123456789012;1973-12-06
K00477;Ewa;Kowalczyk;ewa.kowalczyk477@firma.test;99999999999999;91060143402;1991-06-01
K00478;;Piotrowska;anna.piotrowska478@example.com;+48637601487;;1966-10-14
K00479;Michał;Michalski;michal.michalski479@firma.test;brak;11111111111;1965-12-01
K00480;Katarzyna;Szymańska;katarzyna.szymanska480@example.org;+48400920659; ;1994-02-14
K00481;Maria;Dąbrowska;maria.dabrowska481@example.com;+48 123;98110567865;1998-11-05
K00482;Artur;Kamiński;artur.kaminski482@dane.test;543365661;02240964412;2002-04-09
K00483;Agnieszka;Nowak;agnieszka.nowak483@example.com;832339655;94122788768;1994-12-27
K00484;Monika;Michalska;monika.michalska484@example.org;+48 256 740 163;95081771561;1995-08-17
K00485;Joanna;Kamińska;joanna.kaminska485@example.org;420597768;98040119000;1998-04-01
K00486;Dariusz;Mazur;dariusz.mazur486@demo.pl;+48 585 460 061;80012290675;1980-01-22
K00487;Antonina;Pawłowska;antonina.pawlowska487@dane.test;+48 613 134 818;47072522461;1946-11-07
K00488;Piotr;Nowak;marek@;+48660215084;55042625234;1955-04-26
K00489;Robert;Michalski;robert.michalski489@mail.test;+48 505 012 568;54031546237;1954-03-15
K00490;Paweł;Kamiński;pawel.kaminski490@dane.test;912478620;82122726116;1982-12-27
K00491;Marta;Kamińska;marta.kaminska491@example.org;614944687;70091196926;1970-09-11
K00492;Andrzej;Krawczyk;andrzej.krawczyk492@szkolenie.pl;110242127;85062991736;1985-06-29
K00493;Grzegorz;Kozłowski;grzegorz.kozlowski493@demo.pl;971065726;66101497635;1966-10-14
K00494;Robert;Michalski;robert.michalski494@example.com;+48 874 790 079;61080166796;1962-08-01
K00495;Artur;Wiśniewski;artur.wisniewski495@example.com; ;78102301576;1978-10-23
K00496;Dorota;Grabowska;dorota.grabowska496@mail.test;+48143733145;83101495883;1983-10-14
K00497;Aleksandra;Michalska;aleksandra.michalska497@mail.test;+48568165218;60091699208;1960-09-16
K00498;Łukasz;Wiśniewski;lukasz.wisniewski498@mail.test;412393948;47033155217;1947-03-31
K00499;Marcin;Kowalczyk;marcin.kowalczyk499@szkolenie.pl;+48 423 009 951;77013035349;1978-11-10
K00500;Agnieszka; ;agnieszka.zielinska500@example.org;+48 366 432 833;52081075828;1952-08-10
K00501;Marcin; Kozłowski;marcin.kozlowski501@example.org;411660145;72102632551;1972-10-26
K00502;Sebastian;Woźniak;sebastian.wozniak502@firma.test;+48 989 138 462;83021454438;1983-02-14
K00503;Agnieszka;Kowalczyk;agnieszka.kowalczyk503@szkolenie.pl;+48312191152;98031260308;1998-03-12
K00504;Grzegorz;Grabowski;grzegorz.grabowski504@example.org;99999999999999;79021050415;1979-03-12
K00505;Paulina;Krawczyk;paulina.krawczyk505@szkolenie.pl;+48 474 534 767;90080221567;1990-08-02
K00506;Ewa;Michalska;ewa.michalska506@example.com;+48 222 866 316;76070150608;1976-07-01
K00507;Artur;Krawczyk;artur.krawczyk507@dane.test;+48 586 602 735;65122158750;1965-12-21
